Recording	Participant	Timeline	TOI	Interval	Media	Group1	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	34	9194	9211	17						185.28	68.68	68.68	2.11	g	g	0.40653	0.47696	0.36308	0.48098
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag3	Fixation	Whole	31	9211	9361	150	g	1	0.36308	0.48098	3.2133										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	35	9361	9377	17						273.51	31.1	31.1	0.89	g	g	0.36308	0.48098	0.36493	0.51117
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag3	Fixation	Whole	32	9377	9660	283	g	1	0.36493	0.51117	3.25383										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	36	9660	9710	50						238.33	90.65	119.9	5.07	g		0.36493	0.51117	0.28675	0.63792
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Fixation	Whole	33	9710	9877	166		0	0.28675	0.63792	3.19654										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	37	9877	9927	50						331.88	176.22	253.49	9.16		c	0.28675	0.63792	0.46278	0.73198
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag2	Fixation	Whole	34	9927	10160	233	c	1	0.46278	0.73198	3.17086										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	38	10160	10226	66						1.85	181.98	319.22	12.11	c		0.46278	0.73198	0.69839	0.72435
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Fixation	Partial	35	10226	10359	133		0	0.69839	0.72435	3.16835										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Partial	39	10409	10442	33							177.11	177.11							
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Partial	40	10459	10509	50							59.34	65.54							
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Partial	41	10526	10542	17							50.6	50.6			h			0.75096	0.66077
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag3	Fixation	Whole	36	10542	10709	167	h	1	0.75096	0.66077	3.13246										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	42	10709	10759	50						211.59	125.39	178.15	6.69	h	n	0.75096	0.66077	0.62272	0.73963
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag4	Fixation	Whole	37	10759	10958	200	n	1	0.62272	0.73963	3.17343										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	43	10958	11008	50						179.63	112.45	152.75	6.27	n	c	0.62272	0.73963	0.50064	0.73883
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag2	Fixation	Whole	38	11008	11208	200	c	1	0.50064	0.73883	3.16009										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	44	11208	11258	50						72.89	101.36	127.1	5.04	c	o	0.50064	0.73883	0.55041	0.57713
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag5	Fixation	Whole	39	11258	11740	482	o	1	0.55041	0.57713	3.02057										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	45	11740	11807	67						120.36	107.37	191.56	6.81	o	o	0.55041	0.57713	0.4474	0.40126
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag5	Fixation	Whole	40	11807	12007	200	o	1	0.4474	0.40126	3.00127										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	46	12007	12057	50						61.61	70.34	82.79	4	o	m	0.4474	0.40126	0.50657	0.29179
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag4	Fixation	Whole	41	12057	12256	200	m	1	0.50657	0.29179	2.99344										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Partial	47	12256	12306	50							69.83	86.71		m		0.50657	0.29179		
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Partial	48	12339	12356	17							42.11	42.11			o			0.50157	0.48037
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag5	Fixation	Whole	42	12356	12556	200	o	1	0.50157	0.48037	2.94662										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	49	12556	12606	50						340.62	110.52	130.04	6.08	o	i	0.50157	0.48037	0.61876	0.5216
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag3	Fixation	Whole	43	12606	13055	449	i	1	0.61876	0.5216	2.90452										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	50	13055	13138	83						208.81	154.47	286.26	13.08	i	l	0.61876	0.5216	0.37512	0.65561
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag4	Fixation	Whole	44	13138	13321	183	l	1	0.37512	0.65561	2.83339										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	51	13321	13371	50						84.58	72.67	109	3.77	l	g	0.37512	0.65561	0.38904	0.50887
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag3	Fixation	Whole	45	13371	13671	300	g	1	0.38904	0.50887	2.9039										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	52	13671	13687	17						283.1	34.95	34.95	0.72	g	g	0.38904	0.50887	0.39487	0.53396
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag3	Fixation	Whole	46	13687	13837	150	g	1	0.39487	0.53396	2.93958										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Partial	53	13837	13904	67							127.95	225.46		g		0.39487	0.53396		
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Partial	54	13970	14004	33							113.03	113.03							
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Partial	55	14020	14053	33							38.43	41.9			k			0.81431	0.5023
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag1	Fixation	Partial	47	14053	14186	133	k	1	0.81431	0.5023	2.98855										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	1	1278	1311	33							178.12	178.12							
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	2	1328	1345	17							169.34	169.34							
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	3	1411	1445	33							167.68	167.68							
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	4	1461	1495	33							70.04	70.04						0.52832	0.49604
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	1	1495	1561	67		0	0.52832	0.49604	3.73885										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	5	1561	1595	33						142.75	101.48	151.1	4.16			0.52832	0.49604	0.47974	0.4591
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	2	1595	1794	200		0	0.47974	0.4591	3.68413										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	6	1794	1861	67						308.72	156.84	248	10.93			0.47974	0.4591	0.62061	0.63483
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	3	1861	1977	117		0	0.62061	0.63483	3.6345										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	7	2540	2640	100							244.04	394.36						1.08624	1.00311
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	4	2640	2723	83		0	1.08624	1.00311	3.7532										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	8	2723	2740	17						354.9	32.78	32.78	1.22			1.08624	1.00311	1.12841	1.00688
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	5	2740	2989	250		0	1.12841	1.00688	3.94953										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	9	2989	3006	17							31.32	31.32				1.12841	1.00688		
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	10	4190	4224	33							59.88	59.88							
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	11	4257	4340	83							251.19	489.79						0.50456	0.5592
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	6	4340	4590	250		0	0.50456	0.5592	3.6788										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	12	4590	4623	33							51.43	60.02				0.50456	0.5592		
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	7	4640	4989	349		0	0.53283	0.52813	3.62778										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	13	4989	5039	50							86.31	176.46				0.53283	0.52813		
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	8	5072	5205	133		0	0.59885	0.60061	3.62037										
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	9	5239	5405	166		0	0.50008	0.48912	3.60437										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	14	5405	5455	50						317.78	129.22	196.55	7.54			0.50008	0.48912	0.61507	0.59347
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	10	5455	5704	250		0	0.61507	0.59347	3.56862										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	15	5704	5788	83						267.88	206.2	325.16	17.71			0.61507	0.59347	0.59165	1.2255
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	11	5788	6071	283		0	0.59165	1.2255	3.65579										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	16	6071	6121	50						111.57	164.49	198.64	8.77			0.59165	1.2255	0.49828	0.98925
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	12	6121	6420	300		0	0.49828	0.98925	3.61342										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	17	6420	6437	17						303	82.17	82.17	2.11			0.49828	0.98925	0.52661	1.03288
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	13	6437	6653	216		0	0.52661	1.03288	3.61949										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	18	6653	6670	17						189.97	44.67	44.67	0.75			0.52661	1.03288	0.50907	1.03596
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	14	6670	6819	150		0	0.50907	1.03596	3.67174										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	19	6819	6869	50						357.51	181.25	189.95	9.87			0.50907	1.03596	0.69025	1.04383
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	15	6869	7618	749		0	0.69025	1.04383	3.59808										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	20	7618	7685	66						179.56	272.01	465.92	18.44			0.69025	1.04383	0.33942	1.04116
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	16	7685	7801	116		0	0.33942	1.04116	3.37112										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	21	7801	7818	17						241.77	31.73	31.73	1.11			0.33942	1.04116	0.3373	1.04511
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	17	7818	8350	532		0	0.3373	1.04511	3.28444										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	22	8350	8434	83						0.71	230.08	397.58	19.66			0.3373	1.04511	0.69041	1.04071
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	18	8434	8567	133		0	0.69041	1.04071	3.07563										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	23	8567	8583	17						76.05	32.11	32.11	1.29			0.69041	1.04071	0.6936	1.02787
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	19	8583	8916	333		0	0.6936	1.02787	3.00434										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	24	8916	8983	66							329.49	521.65				0.6936	1.02787		
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	25	9915	9965	50							54.04	98.72						0.50024	0.484
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	20	9965	10247	283		0	0.50024	0.484	3.21093										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	26	10247	10297	50						327.98	119.36	217.49	6.6			0.50024	0.484	0.61143	0.55353
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	21	10297	10447	150		0	0.61143	0.55353	3.16903										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	27	10447	10464	17						324.97	40.76	40.76	0.97			0.61143	0.55353	0.6295	0.5662
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	22	10464	10979	516		0	0.6295	0.5662	3.15104										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	28	10979	11013	33						85.47	95.38	115.51	2.94			0.6295	0.5662	0.63909	0.44514
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	23	11013	11196	183		0	0.63909	0.44514	3.00448										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	29	11196	11262	67						133.89	160.34	320.96	10.31			0.63909	0.44514	0.45389	0.25259
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	24	11262	11412	150		0	0.45389	0.25259	2.98821										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	30	11412	11445	33						285.44	56.2	81.7	2.81			0.45389	0.25259	0.4846	0.36379
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	25	11445	13244	1799		0	0.4846	0.36379	2.84705										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	31	13345	13402	57							55.22	55.22						0.48536	0.34758
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	26	13402	15638	2235		0	0.48536	0.34758	2.68479										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	32	15638	15698	60						128.28	124.52	125.81	8.9			0.48536	0.34758	0.32379	0.14286
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	27	15698	15849	151		0	0.32379	0.14286	2.75259										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	33	15849	15909	60						131.81	181.31	246.87	12.23			0.32379	0.14286	0.02431	-0.19194
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	28	15909	15970	60		0	0.02431	-0.19194	2.69565										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	34	15970	16000	30							39.89	39.89				0.02431	-0.19194		
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	35	19323	19444	121							195.32	285.23						-0.03306	0.69478
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	29	19444	19595	151		0	-0.03306	0.69478	2.82082										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	36	19595	19655	60						94.46	115.27	138.43	6.92			-0.03306	0.69478	-0.05791	0.37656
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	30	19655	19776	121		0	-0.05791	0.37656	2.9044										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	37	19776	19837	60						274.98	124.88	142.24	8.21			-0.05791	0.37656	-0.02598	0.74331
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	31	19837	20139	302		0	-0.02598	0.74331	2.94029										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	38	20139	20169	30						279.28	84.86	84.86	2.21			-0.02598	0.74331	-0.01039	0.83867
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	32	20169	22918	2749		0	-0.01039	0.83867	2.87704										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	39	22918	23008	91						62.78	318.06	379.56	31.23			-0.01039	0.83867	0.47054	-0.0964
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	33	23008	23371	363		0	0.47054	-0.0964	2.82905										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	40	23371	23492	121							167.61	248.76				0.47054	-0.0964		
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	34	23522	23613	91		0	0.94651	-0.18232	2.94161										
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	35	23734	23854	121		0	0.96349	-0.17204	2.94596										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	41	24036	24096	61							30.23	30.23							
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	36	24247	26241	1994		0	0.98445	-0.13554	2.90925										
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	37	26332	26392	60		0	1.00993	-0.19728	3.02861										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	42	26634	26724	91							185.68	244.16						0.99102	0.55146
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	38	26724	27238	514		0	0.99102	0.55146	3.28672										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	43	27238	27268	30							76.86	76.86				0.99102	0.55146		
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	44	27299	27329	30							185.16	185.16							
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	45	27359	27450	91							94.25	113.29						0.95623	0.82092
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	39	27450	27661	211		0	0.95623	0.82092	3.20817										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	46	27661	27691	30							52.28	52.28				0.95623	0.82092		
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	47	27812	27873	61							123.55	123.55						0.97488	0.82019
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	40	27873	29983	2110		0	0.97488	0.82019	3.03074										
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	41	31622	32071	450		0	0.895	0.90452	3.28458										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	48	32071	32192	121						127.81	172.71	283.55	22.49			0.895	0.90452	0.51274	0.41188
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	42	32192	32524	332		0	0.51274	0.41188	3.24924										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	49	32524	32585	60						149.82	106.76	179.22	8.73			0.51274	0.41188	0.30581	0.29153
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	43	32585	35756	3172		0	0.30581	0.29153	2.98229										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	50	35756	35847	91						303.81	102.8	142.68	12.56			0.30581	0.29153	0.5146	0.60334
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	44	35847	36119	272		0	0.5146	0.60334	2.97671										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	51	36119	36179	60						350.54	41.92	42.19	5.74			0.5146	0.60334	0.63346	0.62315
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	45	36179	36361	181		0	0.63346	0.62315	2.98207										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	52	36361	36391	30						304.66	51.3	51.3	3.2			0.63346	0.62315	0.69217	0.70807
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	46	36391	39381	2991		0	0.69217	0.70807	2.8642										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	53	39381	39472	90						84.47	98.25	167.92	10.27			0.69217	0.70807	0.73198	0.29709
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	47	39472	39804	333		0	0.73198	0.29709	2.95739										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	54	39804	39835	30						126.67	81.76	81.76	3.15			0.73198	0.29709	0.67825	0.22494
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	48	39835	40106	272		0	0.67825	0.22494	2.99375										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	55	40106	40137	30						280.51	32.51	32.51	2.24			0.67825	0.22494	0.69482	0.31427
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	49	40137	43037	2900		0	0.69482	0.31427	2.93883										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	56	43037	43158	121						229.36	122.57	179.72	16.76			0.69482	0.31427	0.40486	0.65208
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	50	43158	43701	544		0	0.40486	0.65208	2.93171										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	57	43701	43762	60						228.84	61.97	66.5	6.59			0.40486	0.65208	0.29262	0.78049
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	51	43762	43973	211		0	0.29262	0.78049	2.92316										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	58	43973	44003	30						72.01	35.21	35.21	1.82			0.29262	0.78049	0.31094	0.72408
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	52	44003	46631	2628		0	0.31094	0.72408	2.96792										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	59	46631	46692	60						46.58	162.76	183.81	10.53			0.31094	0.72408	0.49124	0.53353
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	53	46692	46933	242		0	0.49124	0.53353	3.07732										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	60	47055	47115	61							116.27	116.27							
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	61	47175	47205	30							52.92	52.92							
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	62	47266	47327	60							177.13	177.13						0.62424	0.55093
Recording4	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	54	47327	47749	422		0	0.62424	0.55093	3.2116										
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	63	47749	47840	91							253.32	340.59				0.62424	0.55093		
Recording4	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	64	49260	49347	87							304.56	335.03							
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Partial	65	49701	49751	50							86.87	121.4			a			0.40582	0.35697
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2	Tag1	Fixation	Whole	55	49751	49967	216	a	1	0.40582	0.35697	3.70814										
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Whole	66	49967	50000	33						147.72	134.98	138.07	5.19	a		0.40582	0.35697	0.29748	0.28855
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Fixation	Whole	56	50000	50333	333		0	0.29748	0.28855	3.64436										
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Whole	67	50333	50366	33						159.29	64.99	79.5	2.28		b	0.29748	0.28855	0.24493	0.26868
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2	Tag2	Fixation	Whole	57	50366	50583	217	b	1	0.24493	0.26868	3.43856										
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Partial	68	50583	50633	50							150.93	188.21		b		0.24493	0.26868		
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Partial	69	50649	50682	33							32.72	32.72			a			0.41722	0.26411
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2	Tag1	Fixation	Whole	58	50682	50782	100	a	1	0.41722	0.26411	3.41261										
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Whole	70	50782	50832	50						250.86	89.65	115.84	4.67	a	g	0.41722	0.26411	0.36136	0.42506
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2	Tag3	Fixation	Whole	59	50832	51048	216	g	1	0.36136	0.42506	3.45922										
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Whole	71	51048	51098	50						205.64	101.54	176.29	5.46	g	f	0.36136	0.42506	0.24954	0.47874
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2	Tag1	Fixation	Whole	60	51098	51364	266	f	1	0.24954	0.47874	3.56377										
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Whole	72	51364	51414	50						55.46	87.56	125.71	4.31	f		0.24954	0.47874	0.32202	0.37344
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Fixation	Whole	61	51414	51564	150		0	0.32202	0.37344	3.64033										
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Whole	73	51564	51614	50						242.73	63.18	107.07	3.07		f	0.32202	0.37344	0.27526	0.46415
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2	Tag1	Fixation	Whole	62	51614	51747	133	f	1	0.27526	0.46415	3.61624										
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Whole	74	51747	51797	50						56.51	110.45	161.68	5.52	f	a	0.27526	0.46415	0.36488	0.32868
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2	Tag1	Fixation	Whole	63	51797	51997	200	a	1	0.36488	0.32868	3.60196										
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Partial	75	51997	52013	16							38.13	38.13		a		0.36488	0.32868		
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Partial	76	52047	52113	66							164.56	220.66						0.56508	0.47641
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Fixation	Whole	64	52113	52363	250		0	0.56508	0.47641	3.55642										
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Whole	77	52363	52396	33						307.43	98.17	121.09	3.54		i	0.56508	0.47641	0.62436	0.55386
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2	Tag3	Fixation	Whole	65	52396	52579	183	i	1	0.62436	0.55386	3.49315										
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Whole	78	52579	52646	66						65.76	121.61	211.3	8.32	i	e	0.62436	0.55386	0.7421	0.29233
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2	Tag5	Fixation	Whole	66	52646	52796	150	e	1	0.7421	0.29233	3.45156										
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Whole	79	52796	52829	33						270.28	125.33	182.45	4.89	e	k	0.7421	0.29233	0.74305	0.4887
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2	Tag1	Fixation	Whole	67	52829	52896	67	k	1	0.74305	0.4887	3.46419										
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Whole	80	52896	52912	17						71.83	34.96	34.96	0.51	k	k	0.74305	0.4887	0.75031	0.46658
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2	Tag1	Fixation	Whole	68	52912	54110	1198	k	1	0.75031	0.46658	3.548										
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Whole	81	54110	54160	50						132.7	126.11	172.95	6.57	k	d	0.75031	0.46658	0.63394	0.34046
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2	Tag2	Fixation	Whole	69	54160	54243	83	d	1	0.63394	0.34046	3.67133										
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Whole	82	54243	54260	16						82.97	37.25	37.25	0.95	d	d	0.63394	0.34046	0.63843	0.30397
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2	Tag2	Fixation	Partial	70	54260	54327	67	d	1	0.63843	0.30397	3.6963										
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Partial	83	54343	54410	66							161.2	196.09			o			0.47712	0.44923
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2	Tag5	Fixation	Whole	71	54410	54526	117	o	1	0.47712	0.44923	3.52912										
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Partial	84	54526	54543	17							36.04	36.04		o		0.47712	0.44923		
Recording4	Participant1	Timeline1	Entire Recording	1	condition-2		Saccade	Partial	85	54576	54643	67							99.41	144.02			l			0.40239	0.64316
