Recording	Participant	Timeline	TOI	Interval	Media	Group1	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	45	16735	16768	33						354.85	43.64	50.45	1.47			0.64576	0.4205	0.67325	0.42298
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Partial	40	16768	18698	1930			0.67325	0.42298	3.41061										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	46	18832	18915	83							90.91	172.35							
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	47	18931	18948	17							33.79	33.79						0.6774	0.40883
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	41	18948	20296	1348			0.6774	0.40883	3.48973										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	48	20296	20362	67						244.12	151.75	268.25	9.85			0.6774	0.40883	0.55358	0.66404
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	42	20362	20545	183			0.55358	0.66404	3.49638										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	49	20545	20612	67						162.94	142.55	261.04	9.32			0.55358	0.66404	0.39178	0.61437
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	43	20612	20795	183			0.39178	0.61437	3.32192										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	50	20795	20828	33						207.3	151.56	164.67	5.69			0.39178	0.61437	0.29308	0.66531
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	44	20828	20961	133			0.29308	0.66531	3.18677										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	51	20961	21011	50						101.12	135.73	149.72	6.84			0.29308	0.66531	0.24715	0.43171
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	45	21011	21211	200			0.24715	0.43171	3.20676										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	52	21211	21278	67						45.95	179.75	283.52	11.68			0.24715	0.43171	0.43734	0.23513
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	46	21278	21361	83			0.43734	0.23513	3.3297										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	53	21361	21411	50						358.21	232.74	315.25	11.89			0.43734	0.23513	0.65897	0.24205
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	47	21411	21660	250			0.65897	0.24205	3.46318										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	54	21660	21727	67						264.99	212.34	326.14	13.86			0.65897	0.24205	0.61605	0.73149
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	48	21727	21960	233			0.61605	0.73149	3.55522										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	55	21960	21977	17						352.33	52.71	52.71	1.51			0.61605	0.73149	0.64167	0.73494
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	49	21977	22093	116			0.64167	0.73494	3.29107										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	56	22093	22126	33						6.98	172.79	193.15	6.24			0.64167	0.73494	0.75546	0.72101
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	50	22126	22376	250			0.75546	0.72101	3.22186										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	57	22376	22409	33						24.33	52.74	55.46	1.56			0.75546	0.72101	0.78575	0.70731
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	51	22409	26386	3977			0.78575	0.70731	3.52007										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	58	26386	26419	33						126.92	40.54	46.74	1.63			0.78575	0.70731	0.77117	0.6879
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	52	26419	26503	83			0.77117	0.6879	3.44204										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	59	26503	26519	17							63.24	63.24				0.77117	0.6879		
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	60	26536	26553	17							110.98	110.98							
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	61	26769	26852	83							72.42	86.47						0.73739	0.50823
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	53	26852	27268	416			0.73739	0.50823	3.62615										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	62	27268	27301	33						159.39	98.99	133.96	3.92			0.73739	0.50823	0.66674	0.48165
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	54	27301	27867	566			0.66674	0.48165	3.46819										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	63	27867	27917	50						316	125.98	201.82	6.1			0.66674	0.48165	0.76636	0.57784
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	55	27917	28333	416			0.76636	0.57784	3.4736										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	64	28333	28366	33							61.21	86.69				0.76636	0.57784		
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	65	28400	28416	17							104.06	104.06							
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	66	28766	28816	50							88.43	108.12						0.74147	0.43864
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	56	28816	29082	266			0.74147	0.43864	3.8264										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	67	29082	29116	33						88.93	89.91	103.65	4.23			0.74147	0.43864	0.74418	0.29415
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	57	29116	29298	183			0.74418	0.29415	4.02459										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	68	29298	29348	50						196.33	189.67	218.88	9.25			0.74418	0.29415	0.56409	0.34692
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	58	29348	29515	166			0.56409	0.34692	4.03878										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	69	29515	29531	16							131.49	131.49				0.56409	0.34692		
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	70	29802	29835	33							51.81	51.81							
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	71	29852	29868	17							30.58	30.58						0.50324	0.48051
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	59	29868	30268	399			0.50324	0.48051	3.88978										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	72	30268	30334	67						1.93	162.14	304.54	10.54			0.50324	0.48051	0.6918	0.47416
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	60	30334	30717	383			0.6918	0.47416	3.64306										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	73	30717	30750	33						124.12	45.17	48.9	1.61			0.6918	0.47416	0.66645	0.43674
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	61	30750	31150	399			0.66645	0.43674	3.65855										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	74	31150	31200	50						175.55	116.44	210.18	5.94			0.66645	0.43674	0.55604	0.42815
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	62	31200	31433	233			0.55604	0.42815	3.52274										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	75	31433	31466	33						209.26	74.53	76.63	2.74			0.55604	0.42815	0.51349	0.45199
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	63	31466	31915	449			0.51349	0.45199	3.52599										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	76	31915	31948	33						192.92	116.72	118.36	4.49			0.51349	0.45199	0.43594	0.46977
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	64	31948	32132	183			0.43594	0.46977	3.48547										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	77	32132	32181	50						173.46	66.43	90.54	3.11			0.43594	0.46977	0.37933	0.46328
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	65	32181	32531	349			0.37933	0.46328	3.44266										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	78	32531	32597	67						304.75	135.39	229.36	8.78			0.37933	0.46328	0.50606	0.64596
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	66	32597	32847	250			0.50606	0.64596	3.41545										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	79	32847	32880	33						306.31	53.22	74.11	1.83			0.50606	0.64596	0.53259	0.68206
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	67	32880	33346	466			0.53259	0.68206	3.26822										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	80	33346	33413	66						123.56	102.26	145.47	6.82			0.53259	0.68206	0.43894	0.54088
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	68	33413	33613	200			0.43894	0.54088	3.19464										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	81	33613	33646	33						125.65	90.25	95.04	3.55			0.43894	0.54088	0.38574	0.46671
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	69	33646	34078	433			0.38574	0.46671	3.30554										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	82	34078	34128	50						0.29	144.47	208.44	7.45			0.38574	0.46671	0.51876	0.46603
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	70	34128	34445	316			0.51876	0.46603	3.3682										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	83	34445	34461	17							133.9	133.9				0.51876	0.46603		
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	84	34732	34782	50							68.09	72.59						0.52352	0.45773
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	71	34782	34898	116			0.52352	0.45773	3.33755										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	85	34898	34948	50						187.39	102.39	158.57	5.15			0.52352	0.45773	0.43184	0.46961
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	72	34948	35231	283			0.43184	0.46961	3.38181										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	86	35231	35281	50						10.1	71.14	117.93	3.46			0.43184	0.46961	0.49298	0.45872
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	73	35281	35581	300			0.49298	0.45872	3.42477										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	87	35581	35631	50						263.86	87.38	129.9	4.26			0.49298	0.45872	0.47728	0.60452
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	74	35631	35847	216			0.47728	0.60452	3.47834										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	88	35847	35897	50						327.51	175.07	289.26	8.77			0.47728	0.60452	0.62219	0.69679
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	75	35897	36280	383			0.62219	0.69679	3.2881										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	89	36280	36330	50						117.1	157.35	192.25	7.95			0.62219	0.69679	0.52395	0.50483
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	76	36330	36563	233			0.52395	0.50483	3.23652										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	90	36563	36613	50						257.49	112.94	170.5	5.67			0.52395	0.50483	0.48394	0.68515
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	77	36613	36829	216			0.48394	0.68515	3.27119										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	91	36829	36879	50						184.86	128.51	216.74	6.09			0.48394	0.68515	0.37601	0.69433
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	78	36879	37095	216			0.37601	0.69433	3.22613										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	92	37095	37145	50						185.43	135.79	236.46	6.51			0.37601	0.69433	0.2586	0.7055
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	79	37145	37394	250			0.2586	0.7055	3.16046										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	93	37394	37461	67						39.12	272.09	418.96	17.93			0.2586	0.7055	0.5525	0.4665
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	80	37461	37694	233			0.5525	0.4665	3.15927										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	94	37694	37744	50						1.09	156	241.3	7.47			0.5525	0.4665	0.68846	0.46392
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	81	37744	38043	300			0.68846	0.46392	3.24601										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	95	38043	38093	50						282.6	174.44	274.61	8.54			0.68846	0.46392	0.75053	0.74153
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Partial	82	38093	38343	250			0.75053	0.74153	3.46114										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	96	38360	38393	33							54.45	54.45						0.53767	0.68538
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	83	38393	38526	133			0.53767	0.68538	3.26458										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	97	38526	38543	17							33.56	33.56				0.53767	0.68538		
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	98	38593	38609	17							31.8	31.8							
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	99	38642	38742	100							137.86	279.86							
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	100	38776	38792	17							66.97	66.97						0.44842	0.43109
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Partial	84	38792	38892	100			0.44842	0.43109	3.38447										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	101	38992	39025	33							110.54	110.54							
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	102	39042	39059	17							34.01	34.01							
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	103	39075	39092	17							38.11	38.11						0.37225	0.26605
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	85	39092	39275	183			0.37225	0.26605	3.513										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	104	39275	39325	50						356.09	280.77	424.81	14.05			0.37225	0.26605	0.63669	0.28411
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	86	39325	39608	283			0.63669	0.28411	3.63057										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	105	39608	39641	33							34.43	38.7				0.63669	0.28411		
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	106	39657	39691	33							150.26	164.58						0.63899	0.44211
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	87	39691	39924	233			0.63899	0.44211	3.6794										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	107	39924	39973	50						341.12	141.04	242.08	5.99			0.63899	0.44211	0.77397	0.48825
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	88	39973	40373	399			0.77397	0.48825	3.76275										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	108	40373	40390	17							87.9	87.9				0.77397	0.48825		
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	109	40523	40606	83							103.28	213.14						0.58399	0.39311
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	89	40606	40673	67			0.58399	0.39311	3.72246										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	110	40673	40689	16							44.6	44.6				0.58399	0.39311		
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	111	40723	40739	17							41.84	41.84							
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	112	40789	40839	50							139.77	151.69							
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	113	40856	40872	17							53.46	53.46						0.53796	0.25487
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	90	40872	41105	233			0.53796	0.25487	3.73083										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	114	41105	41155	50						360	232.87	266.04	11.29			0.53796	0.25487	0.75655	0.25489
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	91	41155	41305	150			0.75655	0.25489	3.84435										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	115	41305	41321	17							31.73	31.73				0.75655	0.25489		
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	116	41371	41438	67							201.54	318.93							
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	117	41488	41505	17							48.89	48.89							
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	118	41754	41821	66							130.33	189.16						0.45432	0.36115
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	92	41821	41937	116			0.45432	0.36115	3.85407										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	119	41937	42004	67						146.4	124.15	219.67	8.07			0.45432	0.36115	0.30931	0.2648
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	93	42004	42153	150			0.30931	0.2648	3.99927										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	120	42153	42187	33						167.77	95.81	125.24	3.79			0.30931	0.2648	0.23535	0.24878
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	94	42187	42520	333			0.23535	0.24878	3.80877										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	121	42520	42603	83						326.15	220.79	483.63	17.97			0.23535	0.24878	0.55556	0.46353
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	95	42603	42836	233			0.55556	0.46353	3.62421										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	122	42836	42886	50						4.46	172.86	292.09	8.48			0.55556	0.46353	0.71321	0.45125
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	96	42886	43202	316			0.71321	0.45125	3.59553										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	123	43202	43252	50						247.53	98.36	127.33	4.74			0.71321	0.45125	0.65663	0.58805
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	97	43252	43368	116			0.65663	0.58805	3.69789										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	124	43368	43385	17							31.15	31.15				0.65663	0.58805		
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	125	43568	43651	83							201.44	358.23							
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	126	43684	43701	17							36.84	36.84							
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	127	43751	43851	100							187.89	374.7						1.05477	0.78304
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	98	43851	44000	150			1.05477	0.78304	3.82023										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	128	44000	44084	83							257.91	494.93				1.05477	0.78304		
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	129	44117	44134	16							45.79	45.79						0.66952	0.5057
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	99	44134	44317	183			0.66952	0.5057	3.81862										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	130	44317	44367	50						209.64	243.75	392.62	12.78			0.66952	0.5057	0.45021	0.63047
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	100	44367	44633	266			0.45021	0.63047	3.84745										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	131	44633	44683	50						210.87	112.46	202.22	5.94			0.45021	0.63047	0.35763	0.68581
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	101	44683	44766	83			0.35763	0.68581	3.74744										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	132	44766	44799	33							64.2	68.46				0.35763	0.68581		
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	133	44816	44833	17							112.77	112.77						0.35821	0.68539
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	102	44833	44899	67			0.35821	0.68539	3.76716										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	134	44899	44949	50						252.55	228.62	261.92	10.86			0.35821	0.68539	0.25495	1.01386
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Partial	103	44949	45149	200			0.25495	1.01386	3.93796										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	135	45265	45365	100							144.49	243.27						0.61419	0.50496
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	104	45365	45515	150			0.61419	0.50496	3.91845										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	136	45515	45548	33							163.38	172.48				0.61419	0.50496		
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	137	45565	45581	16							60.76	60.76						0.51472	0.47043
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	105	45581	45881	299			0.51472	0.47043	3.98084										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	138	45881	45914	33						227.88	114.48	156.38	4.2			0.51472	0.47043	0.44961	0.54244
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	106	45914	46297	383			0.44961	0.54244	3.9391										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	139	46297	46347	50						244.86	131.8	169.13	6.59			0.44961	0.54244	0.37197	0.7079
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	107	46347	46796	449			0.37197	0.7079	3.7757										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	140	46796	46863	66							195.03	329.42				0.37197	0.7079		
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	141	46913	46929	16							51.58	51.58						0.58292	0.58407
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Partial	108	46929	47079	150			0.58292	0.58407	3.82827										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	142	47195	47246	50							155.07	261.66							
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	143	47262	47295	33							59.77	73.83							
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	144	47312	47345	33							42.24	45.77							
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	145	47362	47378	16							36.38	36.38						0.71187	0.41821
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	109	47378	47611	233			0.71187	0.41821	3.93132										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	146	47611	47645	33						317.5	87.3	114.08	3.58			0.71187	0.41821	0.77269	0.47393
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	110	47645	47927	283			0.77269	0.47393	3.99666										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	147	47927	47961	33						166.81	130.36	173.71	4.83			0.77269	0.47393	0.68445	0.45325
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	111	47961	48161	200			0.68445	0.45325	3.77005										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	148	48161	48244	83						334.65	229.7	382.92	18.48			0.68445	0.45325	1.03725	0.6204
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Partial	112	48244	48377	133			1.03725	0.6204	3.68815										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	149	48560	48577	17							114.43	114.43							
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	150	48627	48693	67							309.54	480.99						0.67049	0.41828
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	113	48693	48943	249			0.67049	0.41828	3.86656										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	151	48943	48993	50						167.98	187.57	222.85	8.98			0.67049	0.41828	0.50857	0.38381
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	114	48993	49525	532			0.50857	0.38381	3.7066										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	152	49525	49575	50						99.66	47.8	62.33	2.6			0.50857	0.38381	0.49298	0.29226
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	115	49575	49841	266			0.49298	0.29226	3.56439										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	153	49841	49891	50						269.76	96.79	133.23	4.71			0.49298	0.29226	0.49224	0.46759
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	116	49891	50141	250			0.49224	0.46759	3.48741										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	154	50141	50207	66						171.12	85.29	165.8	5.46			0.49224	0.46759	0.39118	0.45181
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	117	50207	50324	116			0.39118	0.45181	3.40851										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	155	50324	50341	17							89.72	89.72				0.39118	0.45181		
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	156	50357	50440	83							255.72	366.91						1.05232	0.74535
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	118	50440	50723	283			1.05232	0.74535	3.46633										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	157	50723	50756	33						84.85	67.99	101.73	2.28			1.05232	0.74535	1.05943	0.66645
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	119	50756	50856	100			1.05943	0.66645	3.53983										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	158	50856	50873	17							30.2	30.2				1.05943	0.66645		
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	159	51039	51089	50							84.04	98.36						0.77085	0.59629
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	120	51089	51289	200			0.77085	0.59629	3.87455										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	160	51289	51355	66						331.27	240.14	366.55	15.71			0.77085	0.59629	1.06721	0.75878
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	121	51355	51555	200			1.06721	0.75878	3.69675										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	161	51555	51572	17						123.75	52.02	52.02	0.57			1.06721	0.75878	1.05628	0.74241
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	122	51572	51638	67			1.05628	0.74241	3.48674										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Whole	162	51638	51655	17						105.22	95.36	95.36	2.16			1.05628	0.74241	1.03632	0.66908
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	123	51655	51871	216			1.03632	0.66908	3.43404										
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	163	51871	51888	17							358.81	358.81				1.03632	0.66908		
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	164	52054	52088	33							67.68	67.68							
henry	Participant7	Timeline1	acclimation	1	acclimation		Saccade	Partial	165	52104	52121	17							144.66	144.66						0.68352	0.63888
henry	Participant7	Timeline1	acclimation	1	acclimation		Fixation	Whole	124	52121	52271	150			0.68352	0.63888	3.8239										
